username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Augusteroc,597318521,2014-02-27T03:06:00Z,User:Augusteroc,False,-,0,0,0

MIRZABABER,596599681,2014-02-22T06:30:55Z,User:MIRZABABER,False,-,0,0,0
MIRZABABER,596606888,2014-02-22T08:07:57Z,User:MIRZABABER,False,-,0,0,0
MIRZABABER,596609476,2014-02-22T08:45:28Z,User:MIRZABABER,False,-,0,0,0
MIRZABABER,596609529,2014-02-22T08:46:12Z,User:MIRZABABER,False,-,0,0,0
MIRZABABER,597031207,2014-02-25T06:09:16Z,User:MIRZABABER,False,-,0,0,0

MeArunkumar,593871470,2014-02-04T11:12:01Z,User talk:MeArunkumar,False,-,0,0,0
MeArunkumar,593871753,2014-02-04T11:15:07Z,User:MeArunkumar,False,-,0,0,0
MeArunkumar,593872094,2014-02-04T11:18:53Z,Talk:Pawan Kalyan,False,-,0,0,0
MeArunkumar,593874003,2014-02-04T11:40:45Z,Vinukonda,False,-,0,0.292556491154,0
MeArunkumar,597511684,2014-02-28T12:02:23Z,Vinukonda,False,-,0,0.0633283320708,0

Kylelashay Draper,596650837,2014-02-22T16:45:53Z,User:Kylelashay Draper,False,-,0,0,0
Kylelashay Draper,596651383,2014-02-22T16:50:02Z,User:Kylelashay Draper,False,-,0,0,0
Kylelashay Draper,598315885,2014-03-05T22:03:18Z,User:Kylelashay Draper,False,-,0,0,0

Therealdrybicki,597117776,2014-02-25T20:23:27Z,Pressure system,True,2014-02-25T20:23:58Z,0,0.102201435847,0
Therealdrybicki,597117848,2014-02-25T20:23:58Z,Pressure system,False,-,0,0.391026361931,0
Therealdrybicki,597253104,2014-02-26T17:55:34Z,User:Therealdrybicki,False,-,0,0,0

Zohaibrayan123,594335907,2014-02-07T07:37:29Z,User:Zohaibrayan123,False,-,0,0,0
Zohaibrayan123,594470060,2014-02-08T04:40:49Z,Urdu,True,2014-02-08T04:55:27Z,0,0.122067022142,0
Zohaibrayan123,594480372,2014-02-08T06:56:18Z,Template:AreaChartOver1.5m,False,-,0,0,0
Zohaibrayan123,594480532,2014-02-08T06:58:13Z,Template:AreaChartUnder1.5m,True,2014-05-06T11:14:36Z,0,0,0
Zohaibrayan123,594526474,2014-02-08T15:23:41Z,Hum Sub Umeed Se Hain,False,-,0,0.292556491154,0
Zohaibrayan123,597979009,2014-03-03T17:05:28Z,2014 Asia Cup,False,-,0,0.0861953961455,0
