username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Provingaccout,541276176,2013-02-28T16:25:44Z,Lightning,True,2013-02-28T16:28:10Z,0,0.366560711594,0
Provingaccout,541277355,2013-02-28T16:30:16Z,Lightning,True,2013-02-28T16:30:34Z,0,0.52223532477,0.999546027493154
Provingaccout,541278530,2013-02-28T16:34:48Z,Lightning,True,2013-02-28T16:35:03Z,1,0.52223532477,0.999108291714838

Latitud,540967598,2013-02-27T15:44:48Z,Ja Rule,True,2013-02-27T15:44:56Z,1,0.810459707569,0.999969514824797
Latitud,541261805,2013-02-28T15:22:47Z,Willow Smith,True,2013-02-28T15:25:36Z,0,0.70098651975,0.872378102742858
Latitud,541264430,2013-02-28T15:34:14Z,New Jack,True,2013-02-28T15:34:18Z,1,0.815025285416,1.87027788137381

Wwfraw1000,541116158,2013-02-28T02:28:41Z,Eddie Guerrero,True,2013-02-28T02:34:49Z,0,0.118156977809,0
Wwfraw1000,541117243,2013-02-28T02:32:46Z,Eddie Guerrero,True,2013-02-28T02:34:49Z,0,0.316479106264,0
Wwfraw1000,541117315,2013-02-28T02:33:03Z,Elimination Chamber (2013),True,2013-02-28T02:57:42Z,0,0.412170461517,0
Wwfraw1000,541118536,2013-02-28T02:38:59Z,Elimination Chamber (2013),True,2013-02-28T02:57:42Z,0,0.357782907043,0
Wwfraw1000,541119753,2013-02-28T02:44:21Z,Eddie Guerrero,True,2013-02-28T03:13:06Z,0,0.585647254442,0
Wwfraw1000,541120071,2013-02-28T02:45:41Z,Eddie Guerrero,True,2013-02-28T03:13:06Z,0,0.422138685719,0
Wwfraw1000,541358533,2013-02-28T22:34:18Z,Eddie Guerrero,True,2013-02-28T22:34:33Z,1,0.651354864666,0

FizWitt,541266697,2013-02-28T15:44:47Z,Toby Turner,True,2013-02-28T15:44:54Z,1,0.238122596964,0
FizWitt,541267962,2013-02-28T15:50:29Z,Obi-Wan Kenobi,True,2013-02-28T15:51:05Z,0,0.49675004577,0.99943376927023
FizWitt,541308945,2013-02-28T18:45:58Z,Mace Windu,True,2013-02-28T18:46:03Z,1,0.447444839497,1.96592198696369
FizWitt,541309757,2013-02-28T18:49:52Z,Obi-Wan Kenobi,True,2013-02-28T19:31:50Z,0,0.473275492543,2.96474817081606
FizWitt,541310438,2013-02-28T18:53:15Z,User:FizWitt/sandbox,False,-,0,0,0
FizWitt,541310999,2013-02-28T18:55:19Z,Obi-Wan Kenobi,True,2013-02-28T19:31:50Z,0,0.618691970601,2.96311222800523
FizWitt,541338300,2013-02-28T20:57:59Z,Mace Windu,True,2013-02-28T21:00:25Z,0,0.260571556805,2.92837780561096
FizWitt,541338669,2013-02-28T21:00:28Z,Obi-Wan Kenobi,True,2013-02-28T21:01:18Z,0,0.421650886612,2.92771067988046
FizWitt,541338799,2013-02-28T21:01:15Z,Obi-Wan Kenobi,True,2013-02-28T21:01:18Z,0,0.810459707569,3.92718910272927
FizWitt,541339236,2013-02-28T21:02:32Z,Obi-Wan Kenobi,True,2013-02-28T21:42:44Z,0,0.39723484618,4.92651372105211

Hehegeko,541338441,2013-02-28T20:58:55Z,Cantaloupe,True,2013-02-28T20:59:20Z,0,0.544878892374,0
Hehegeko,541338493,2013-02-28T20:59:20Z,Cantaloupe,False,-,0,0.314966814628,0
Hehegeko,541339130,2013-02-28T21:02:13Z,Doubt,True,2013-02-28T21:05:43Z,0,0.45437725068,0

Huhu25,541296358,2013-02-28T17:54:10Z,Quadrillion,True,2013-02-28T19:43:24Z,0,0.32783354851,0
Huhu25,541298875,2013-02-28T18:02:16Z,Dublin,True,2013-02-28T18:02:34Z,1,0.544878892374,0
Huhu25,541299660,2013-02-28T18:05:01Z,Dublin,True,2013-02-28T18:05:32Z,0,0.693386592056,0.999706418256236
Huhu25,541300348,2013-02-28T18:08:06Z,Ballymun,True,2013-02-28T18:08:10Z,1,0.657686187023,0.999416129838643
Huhu25,541300769,2013-02-28T18:09:57Z,Dunsink,True,2013-02-28T18:10:01Z,1,0.610639233949,1.99903439858175
