username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Ekajdatzima21,614036755,2014-06-23T02:14:28Z,User:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614036835,2014-06-23T02:15:34Z,User:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614037049,2014-06-23T02:18:02Z,User:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614039275,2014-06-23T02:47:53Z,User:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614050868,2014-06-23T05:22:00Z,Wikipedia:Changing username/Simple,False,-,0,0,0
Ekajdatzima21,614051051,2014-06-23T05:24:33Z,Wikipedia:Changing username/Simple,False,-,0,0,0
Ekajdatzima21,614051274,2014-06-23T05:27:24Z,User:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614051944,2014-06-23T05:36:15Z,User talk:Ekajdatzima21,False,-,0,0,0
Ekajdatzima21,614052673,2014-06-23T05:46:04Z,Bataan Heroes Memorial College,False,-,0,0,0
Ekajdatzima21,614052701,2014-06-23T05:46:36Z,Bataan Heroes Memorial College,False,-,0,0.0829442173771,0
Ekajdatzima21,614052723,2014-06-23T05:46:59Z,Bataan Heroes Memorial College,False,-,0,0.182276424717,0
Ekajdatzima21,614052893,2014-06-23T05:49:49Z,Bataan Heroes Memorial College,False,-,0,0.157625861605,0
Ekajdatzima21,614052930,2014-06-23T05:50:32Z,Talk:Bataan Heroes Memorial College,False,-,0,0,0
Ekajdatzima21,614053636,2014-06-23T06:01:49Z,Bataan Heroes Memorial College,False,-,0,0.0829442173771,0

Rahavi2013,614336771,2014-06-25T08:37:03Z,Thiruvidaimarudur,False,-,0,0.0982342369882,0
Rahavi2013,614340921,2014-06-25T09:17:57Z,User:Rahavi2013,False,-,0,0,0
Rahavi2013,614343559,2014-06-25T09:44:26Z,Kovil Sanna Puram,False,-,0,0,0
Rahavi2013,614343701,2014-06-25T09:45:49Z,Kovil Sanna Puram,False,-,0,0.267175597968,0
Rahavi2013,614344983,2014-06-25T10:01:51Z,Kovil Sanna Puram,False,-,0,0.252938714449,0
Rahavi2013,614345369,2014-06-25T10:07:20Z,Kovil Sanna Puram,False,-,0,0.216530621811,0

