username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

IF***edYourMom,552953188,2013-04-30T22:13:35Z,Caliber,True,2013-04-30T22:14:13Z,0,0.349326719421,0
IF***edYourMom,552953404,2013-04-30T22:15:26Z,Caliber,True,2013-04-30T22:16:13Z,0,0.132503777832,0

Beefyted69,552648609,2013-04-29T00:56:47Z,Ted Leonsis,True,2013-04-29T16:11:12Z,0,0.397474310092,0
Beefyted69,552855668,2013-04-30T08:39:52Z,Ted Leonsis,True,2013-04-30T20:34:56Z,0,0.437085235128,0
Beefyted69,552855999,2013-04-30T08:43:40Z,Ted Leonsis,True,2013-04-30T20:34:56Z,0,0.248057366473,0
Beefyted69,552871454,2013-04-30T11:47:54Z,User talk:Beefyted69,True,2013-04-30T20:59:05Z,0,0,0
Beefyted69,552943334,2013-04-30T21:00:57Z,Ted Leonsis,True,2013-04-30T21:01:15Z,0,0.321911750448,0

Onehoteskimo,552921132,2013-04-30T18:23:31Z,Ocean sunfish,True,2013-04-30T18:29:10Z,0,0.588071803156,0
Onehoteskimo,552921749,2013-04-30T18:27:38Z,Ocean sunfish,True,2013-04-30T18:29:10Z,0,0.267175597968,0
Onehoteskimo,552942695,2013-04-30T20:56:40Z,Ocean sunfish,True,2013-04-30T21:29:08Z,0,0.391026361931,0
Onehoteskimo,552943751,2013-04-30T21:03:39Z,Ocean sunfish,True,2013-04-30T21:29:08Z,0,0.144673968745,0
Onehoteskimo,552944444,2013-04-30T21:08:37Z,Ocean sunfish,True,2013-04-30T21:29:08Z,0,0.308743525815,0
Onehoteskimo,552945046,2013-04-30T21:12:34Z,Ocean sunfish,True,2013-04-30T21:29:08Z,0,0.195603917858,0
Onehoteskimo,552945329,2013-04-30T21:14:33Z,Brickleberry,True,2013-04-30T21:22:44Z,0,0.462072994026,0
Onehoteskimo,552945768,2013-04-30T21:17:45Z,Brickleberry,True,2013-04-30T21:22:44Z,0,0.487502603516,0
Onehoteskimo,552946428,2013-04-30T21:22:27Z,Brickleberry,True,2013-04-30T21:22:44Z,0,0.437085235128,0
Onehoteskimo,552946507,2013-04-30T21:23:07Z,Brickleberry,True,2013-04-30T21:26:09Z,0,0.685680113938,0
Onehoteskimo,552947169,2013-04-30T21:28:08Z,Meg Griffin,True,2013-04-30T21:28:16Z,0,0.391026361931,0
Onehoteskimo,552947473,2013-04-30T21:30:19Z,Meg Griffin,True,2013-04-30T21:30:25Z,0,0.391026361931,0

Bubeem,552912071,2013-04-30T17:15:33Z,Chris Smalling,True,2013-04-30T18:32:21Z,0,0.102201435847,0
Bubeem,552912474,2013-04-30T17:18:50Z,User talk:Bubeem,False,-,0,0,0
Bubeem,552912581,2013-04-30T17:19:45Z,Alexander Büttner,True,2013-04-30T18:32:57Z,0,0.102201435847,0
Bubeem,552936753,2013-04-30T20:17:50Z,David Luiz,True,2013-04-30T20:39:21Z,0,0.190617933369,0
Bubeem,552936954,2013-04-30T20:19:24Z,Chris Smalling,True,2013-04-30T20:40:41Z,0,0.321911750448,0
Bubeem,552942039,2013-04-30T20:52:46Z,Santi Cazorla,True,2013-04-30T21:02:35Z,0,0.102201435847,0
Bubeem,552944023,2013-04-30T21:05:19Z,Paul Scholes,True,2013-04-30T21:09:25Z,0,0.132503777832,0
Bubeem,552944513,2013-04-30T21:09:07Z,Nani,True,2013-04-30T21:09:16Z,0,0.306826050674,0
Bubeem,552945008,2013-04-30T21:12:21Z,Nani,True,2013-04-30T21:12:33Z,0,0.0829442173771,0
