username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Unlabled,552328735,2013-04-26T20:44:46Z,User:Unlabled/sandbox,False,-,0,0,0
Unlabled,552328830,2013-04-26T20:45:35Z,User:Unlabled/sandbox,False,-,0,0,0
Unlabled,552329032,2013-04-26T20:47:23Z,User:Unlabled/sandbox,False,-,0,0,0
Unlabled,552331150,2013-04-26T21:06:05Z,Amy K. Nelson,False,-,0,0,0
Unlabled,552331466,2013-04-26T21:08:58Z,User:Unlabled,False,-,0,0,0
Unlabled,552356493,2013-04-27T01:23:15Z,Paxton Crawford,False,-,0,0.143809917532,0
Unlabled,552357134,2013-04-27T01:30:31Z,Logan Morrison,False,-,0,0.143809917532,0
Unlabled,552357594,2013-04-27T01:35:16Z,Amy K. Nelson,False,-,0,0.213660554827,0
Unlabled,552358116,2013-04-27T01:41:23Z,Nicole Bobek,False,-,0,0.190617933369,0
Unlabled,552368969,2013-04-27T03:29:53Z,Amy K. Nelson,False,-,0,0.117740830351,0
Unlabled,592844322,2014-01-28T20:04:18Z,Amy K. Nelson,False,-,0,0.0116009445151,0
Unlabled,592844616,2014-01-28T20:06:33Z,Amy K. Nelson,False,-,0,0.0436049660096,0
Unlabled,596854442,2014-02-24T02:03:12Z,The American Outlaws,False,-,0,0.0460009775242,0
Unlabled,627081652,2014-09-25T21:45:24Z,Amy K. Nelson,False,-,0,0.0316455698948,0
Unlabled,627081869,2014-09-25T21:47:07Z,User:Unlabled/sandbox,False,-,0,0,0

Stormyr3,550485449,2013-04-15T15:20:07Z,Irony,False,-,0,0.315398499677,0
Stormyr3,550495081,2013-04-15T16:26:04Z,User:Stormyr3,False,-,0,0,0
Stormyr3,550495942,2013-04-15T16:32:08Z,Sarcasm,False,-,0,0.462072994026,0
Stormyr3,550496042,2013-04-15T16:32:48Z,Sarcasm,False,-,0,0.118156977809,0
Stormyr3,556474356,2013-05-23T19:41:52Z,Count von Count,False,-,0,0.025308023986,0
Stormyr3,556475038,2013-05-23T19:47:09Z,Count von Count,False,-,0,0.0436049660096,0
Stormyr3,556475090,2013-05-23T19:47:38Z,Count von Count,False,-,0,0.0861953961455,0
Stormyr3,556475652,2013-05-23T19:52:18Z,Jim Jacobs,True,2013-05-23T19:56:03Z,0,0.142705308419,0
Stormyr3,556498541,2013-05-23T23:00:23Z,Count von Count,True,2013-05-23T23:00:31Z,1,0.164516462897,0.982027716271124

Avion365,550557531,2013-04-15T23:33:33Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550557672,2013-04-15T23:34:54Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550645175,2013-04-16T14:09:26Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550649205,2013-04-16T14:41:40Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550652404,2013-04-16T15:06:10Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550653519,2013-04-16T15:14:09Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550660210,2013-04-16T16:00:11Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550666819,2013-04-16T16:47:08Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,550666880,2013-04-16T16:47:34Z,Talk:Boston Marathon bombings,False,-,0,0,0
Avion365,596493463,2014-02-21T14:33:40Z,Talk:2014 Ukrainian revolution,False,-,0,0,0
Avion365,596494828,2014-02-21T14:45:10Z,Talk:2014 Ukrainian revolution,False,-,0,0,0
Avion365,596919291,2014-02-24T14:45:33Z,Talk:2014 Ukrainian revolution,False,-,0,0,0
Avion365,596920167,2014-02-24T14:52:38Z,Talk:2014 Ukrainian revolution,False,-,0,0,0
Avion365,599291786,2014-03-12T14:39:55Z,Wikipedia talk:Administrators' noticeboard,False,-,0,0,0
Avion365,599291843,2014-03-12T14:40:17Z,Wikipedia talk:Administrators' noticeboard,False,-,0,0,0
Avion365,599537225,2014-03-14T04:27:18Z,Talk:2014 Crimean crisis,False,-,0,0,0
Avion365,599538591,2014-03-14T04:44:25Z,Wikipedia:Neutral point of view/Noticeboard,False,-,0,0,0
