username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Waweru1234567,579716079,2013-11-01T09:04:48Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.338049152093,0
Waweru1234567,579716459,2013-11-01T09:11:38Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.211484559039,0
Waweru1234567,579716728,2013-11-01T09:17:05Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.157227930779,0
Waweru1234567,579717178,2013-11-01T09:25:38Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.157227930779,0
Waweru1234567,579717971,2013-11-01T09:37:59Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.157227930779,0
Waweru1234567,579718189,2013-11-01T09:41:12Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.211484559039,0
Waweru1234567,579718419,2013-11-01T09:44:24Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.247312018968,0
Waweru1234567,579718660,2013-11-01T09:47:46Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.137051292575,0
Waweru1234567,579719788,2013-11-01T10:03:48Z,Pedda chintakuntla,True,2013-11-01T17:12:08Z,0,0.464062079276,0
Waweru1234567,580137092,2013-11-04T10:40:08Z,Pedda chintakuntla,True,2013-11-04T10:41:05Z,0,0,0
Waweru1234567,580138955,2013-11-04T11:03:18Z,User:Waweru1234567,False,-,0,0,0

Sam Hollingsworth,581249385,2013-11-11T22:45:00Z,User:Sam Hollingsworth,False,-,0,0,0
Sam Hollingsworth,608417762,2014-05-13T17:49:32Z,Automotive market in the United States,True,2014-06-10T19:05:35Z,0,0.287409273393,0
Sam Hollingsworth,608417868,2014-05-13T17:50:10Z,Automotive market in the United States,True,2014-06-10T19:05:35Z,0,0.0829442173771,0
Sam Hollingsworth,608709189,2014-05-15T16:49:36Z,Clothing,True,2014-05-16T05:37:44Z,0,0.062444370841,0
Sam Hollingsworth,608897187,2014-05-16T23:46:16Z,Mobile phone accessories,False,-,0,0.142705308419,0
Sam Hollingsworth,608897485,2014-05-16T23:50:10Z,Mobile phone accessories,False,-,0,0.0509798294211,0
Sam Hollingsworth,609561494,2014-05-21T18:43:36Z,Economics of automobile usage,True,2014-06-10T19:02:49Z,0,0.101469717941,0
Sam Hollingsworth,609732486,2014-05-22T22:31:49Z,Netbook,True,2014-06-10T19:02:47Z,0,0.0192274807745,0
Sam Hollingsworth,609741949,2014-05-23T00:05:57Z,Toy,False,-,0,0.0460009775242,0
Sam Hollingsworth,609860167,2014-05-23T20:48:32Z,Sports equipment,True,2014-06-10T19:01:30Z,0,0.0460009775242,0
Sam Hollingsworth,610382167,2014-05-27T18:35:03Z,Category management,True,2014-06-10T19:01:28Z,0,0.103771875382,0
Sam Hollingsworth,610388732,2014-05-27T19:27:16Z,Mobile game,True,2014-06-10T19:00:23Z,0,0.0745368969718,0
Sam Hollingsworth,610560003,2014-05-28T22:56:23Z,Video on demand,False,-,0,0.0197046356153,0
Sam Hollingsworth,610560059,2014-05-28T22:56:59Z,Video on demand,False,-,0,0.0350601706344,0
Sam Hollingsworth,610561497,2014-05-28T23:11:33Z,Video on demand,False,-,0,0.025308023986,0
Sam Hollingsworth,612264157,2014-06-09T20:49:36Z,Video camera,True,2014-06-10T18:57:44Z,0,0.0745368969718,0
Sam Hollingsworth,612264374,2014-06-09T20:51:35Z,Video camera,True,2014-06-10T18:57:44Z,0,0.0368980702258,0
Sam Hollingsworth,612268163,2014-06-09T21:22:44Z,Effects of the 2008–10 automotive industry crisis on the United States,True,2014-06-10T18:52:05Z,0,0.0728306062349,0
Sam Hollingsworth,612269651,2014-06-09T21:35:52Z,Cosmetics,True,2014-06-10T18:51:58Z,0,0.0530505741177,0
Sam Hollingsworth,612270055,2014-06-09T21:39:50Z,Cosmetics,True,2014-06-10T18:51:58Z,0,0.0426149716622,0
Sam Hollingsworth,612271598,2014-06-09T21:55:25Z,Country music,True,2014-06-10T18:51:49Z,0,0.027545074225,0
Sam Hollingsworth,612272991,2014-06-09T22:09:59Z,Fashion accessory,True,2014-06-10T18:52:16Z,0,0.0267527731497,0
Sam Hollingsworth,612273093,2014-06-09T22:11:07Z,Fashion accessory,True,2014-06-10T18:52:16Z,0,0.0509798294211,0
Sam Hollingsworth,612372013,2014-06-10T16:02:21Z,Auto maintenance,True,2014-06-10T18:24:08Z,0,0.0389405554475,0
Sam Hollingsworth,612377855,2014-06-10T16:52:38Z,Anti-aging cream,True,2014-06-10T18:50:58Z,0,0.106120095684,0
Sam Hollingsworth,612517839,2014-06-11T16:31:49Z,Lunch,True,2014-06-12T16:02:47Z,0,0.0400789416387,0
Sam Hollingsworth,612518525,2014-06-11T16:37:37Z,Lunch,True,2014-06-12T16:02:47Z,0,0.0737133378074,0
Sam Hollingsworth,612526777,2014-06-11T17:48:02Z,Breakfast,True,2014-06-12T16:02:54Z,0,0.0728306062349,0
Sam Hollingsworth,612526875,2014-06-11T17:48:56Z,Breakfast,True,2014-06-12T16:02:54Z,0,0.0583595775292,0
Sam Hollingsworth,612532132,2014-06-11T18:36:19Z,Office supplies,True,2014-06-12T16:03:00Z,0,0.0267527731497,0
Sam Hollingsworth,614550761,2014-06-26T20:34:45Z,Car costs,False,-,0,0.222700138825,0
Sam Hollingsworth,614550832,2014-06-26T20:35:22Z,Car costs,False,-,0,0.0368980702258,0
Sam Hollingsworth,619193455,2014-07-30T21:17:47Z,Internet radio,False,-,0,0.0192274807745,0
Sam Hollingsworth,619194818,2014-07-30T21:26:51Z,Mobile television,False,-,0,0.0280858933128,0
Sam Hollingsworth,619195067,2014-07-30T21:28:27Z,Mobile television,False,-,0,0.0436049660096,0
Sam Hollingsworth,619197872,2014-07-30T21:49:03Z,Tablet computer,False,-,0,0.0745368969718,0
Sam Hollingsworth,619452853,2014-08-01T18:17:07Z,School supplies,False,-,0,0.0745368969718,0
Sam Hollingsworth,619454051,2014-08-01T18:27:47Z,Computer hardware,False,-,0,0.101469717941,0
Sam Hollingsworth,619454802,2014-08-01T18:34:00Z,Printer (computing),False,-,0,0.0745368969718,0

Darkwolf86,580358267,2013-11-05T21:02:14Z,OTP banka Srbija,False,-,0,0,0
Darkwolf86,580680268,2013-11-08T00:04:40Z,Wikipedia:Tutorial/Editing/sandbox,True,2013-11-08T00:30:32Z,0,0,0
Darkwolf86,580681095,2013-11-08T00:10:17Z,Wikipedia:Tutorial/Editing/sandbox,True,2013-11-08T00:30:32Z,0,0,0
Darkwolf86,580683404,2013-11-08T00:28:13Z,User:Darkwolf86,False,-,0,0,0
Darkwolf86,580690272,2013-11-08T01:29:00Z,User:Darkwolf86/sandbox,False,-,0,0,0
Darkwolf86,580693129,2013-11-08T01:56:08Z,User:Darkwolf86/sandbox,False,-,0,0,0
Darkwolf86,580853303,2013-11-09T05:20:20Z,User:Darkwolf86/sandbox,False,-,0,0,0
Darkwolf86,580947589,2013-11-09T20:55:49Z,User:Darkwolf86,False,-,0,0,0
Darkwolf86,580948893,2013-11-09T21:06:38Z,User:Darkwolf86,False,-,0,0,0
Darkwolf86,580997003,2013-11-10T04:27:58Z,User:Darkwolf86,False,-,0,0,0
Darkwolf86,581800681,2013-11-15T18:10:17Z,User:Darkwolf86,False,-,0,0,0

PaulShk,580372514,2013-11-05T22:48:10Z,User:PaulShk,False,-,0,0,0
PaulShk,580374230,2013-11-05T23:02:49Z,User:PaulShk,False,-,0,0,0
PaulShk,580374498,2013-11-05T23:05:04Z,User:PaulShk,False,-,0,0,0
PaulShk,580374702,2013-11-05T23:06:33Z,User:PaulShk,False,-,0,0,0
PaulShk,580378273,2013-11-05T23:37:00Z,User:PaulShk,False,-,0,0,0
PaulShk,621270803,2014-08-14T22:16:40Z,User:PaulShk,False,-,0,0,0

Tetriminos,580286577,2013-11-05T11:02:10Z,Varicocele,False,-,0,0,0
Tetriminos,580919792,2013-11-09T17:07:25Z,Talk:List of films related to the hippie subculture,False,-,0,0,0
Tetriminos,580924109,2013-11-09T17:43:36Z,List of films related to the hippie subculture,False,-,0,0.0460009775242,0
Tetriminos,580924177,2013-11-09T17:44:03Z,List of films related to the hippie subculture,False,-,0,0.0509798294211,0
Tetriminos,580924271,2013-11-09T17:44:40Z,List of films related to the hippie subculture,False,-,0,0.025308023986,0
Tetriminos,580928452,2013-11-09T18:16:27Z,List of films related to the hippie subculture,False,-,0,0.0368980702258,0
Tetriminos,580932527,2013-11-09T18:50:30Z,List of films related to the hippie subculture,False,-,0,0.0368980702258,0
Tetriminos,580932693,2013-11-09T18:51:45Z,List of films related to the hippie subculture,False,-,0,0.0303246621038,0
Tetriminos,580933001,2013-11-09T18:54:10Z,List of films related to the hippie subculture,False,-,0,0.0303246621038,0
Tetriminos,580933170,2013-11-09T18:55:22Z,Talk:List of films related to the hippie subculture,False,-,0,0,0
Tetriminos,580933247,2013-11-09T18:55:57Z,Talk:List of films related to the hippie subculture,False,-,0,0,0
Tetriminos,580946367,2013-11-09T20:45:03Z,List of films related to the hippie subculture,True,2013-11-09T20:59:15Z,0,0.0615719372019,0
Tetriminos,580948002,2013-11-09T20:59:15Z,List of films related to the hippie subculture,True,2013-11-09T20:59:22Z,0,0.0303246621038,0
Tetriminos,580948018,2013-11-09T20:59:22Z,List of films related to the hippie subculture,False,-,0,0.0615719372019,0
Tetriminos,580949227,2013-11-09T21:09:06Z,List of films related to the hippie subculture,False,-,0,0.113648827079,0
Tetriminos,580949963,2013-11-09T21:15:49Z,List of films related to the hippie subculture,False,-,0,0.0583595775292,0
Tetriminos,580950624,2013-11-09T21:21:49Z,List of films related to the hippie subculture,False,-,0,0.0842465152996,0
Tetriminos,580950659,2013-11-09T21:22:13Z,List of films related to the hippie subculture,False,-,0,0.025308023986,0
Tetriminos,581232908,2013-11-11T20:38:47Z,Gottfrid Svartholm,False,-,0,0.07235933319,0
Tetriminos,581669973,2013-11-14T20:03:02Z,List of films related to the hippie subculture,False,-,0,0.103771875382,0
Tetriminos,581670473,2013-11-14T20:07:45Z,List of films related to the hippie subculture,False,-,0,0.0842465152996,0
Tetriminos,582187845,2013-11-18T10:58:57Z,List of countries by HIV/AIDS adult prevalence rate,False,-,0,0.0530505741177,0
Tetriminos,582188145,2013-11-18T11:02:06Z,List of countries by HIV/AIDS adult prevalence rate,False,-,0,0.0509798294211,0
Tetriminos,583296752,2013-11-25T22:20:20Z,Nick D'Aloisio,False,-,0,0.192942920468,0
Tetriminos,583296891,2013-11-25T22:21:13Z,Nick D'Aloisio,False,-,0,0.0701752788908,0
Tetriminos,583395738,2013-11-26T15:32:54Z,Usage share of web browsers,True,2013-11-26T18:53:01Z,0,0.138954596572,0
Tetriminos,583396113,2013-11-26T15:36:03Z,Usage share of web browsers,True,2013-11-26T18:53:01Z,0,0.0818103647212,0
Tetriminos,585773884,2013-12-12T18:01:50Z,Wikipedia talk:Statistics,False,-,0,0,0
Tetriminos,585774083,2013-12-12T18:03:17Z,Wikipedia talk:Statistics,False,-,0,0,0
Tetriminos,588567057,2013-12-31T20:06:51Z,User:Tetriminos,False,-,0,0,0
Tetriminos,589008002,2014-01-03T17:58:13Z,List of Linux adopters,False,-,0,0.0116009445151,0
Tetriminos,589008167,2014-01-03T17:59:35Z,List of Linux adopters,False,-,0,0.0818103647212,0
Tetriminos,589009037,2014-01-03T18:11:33Z,List of Linux adopters,False,-,0,0.0509798294211,0
Tetriminos,597934907,2014-03-03T09:14:55Z,Homosexuality,False,-,0,0.0842465152996,0
Tetriminos,597935052,2014-03-03T09:16:51Z,Homosexuality,False,-,0,0.113648827079,0
Tetriminos,600566513,2014-03-21T08:27:31Z,Talk:Demographics of Sydney,False,-,0,0,0
Tetriminos,602457598,2014-04-02T19:05:01Z,Tourist attraction,False,-,0,0.0542692572316,0
Tetriminos,628806506,2014-10-08T16:25:10Z,User talk:Tetriminos,False,-,0,0,0
Tetriminos,630228075,2014-10-19T12:05:39Z,Ratio of fatty acids in different foods,False,-,0,0.0523020631896,0
Tetriminos,630228110,2014-10-19T12:06:08Z,Ratio of fatty acids in different foods,False,-,0,0.0509798294211,0

Mesmeilleurs,583430864,2013-11-26T20:09:55Z,User:Mesmeilleurs,False,-,0,0,0
Mesmeilleurs,583431003,2013-11-26T20:10:56Z,User:Mesmeilleurs,False,-,0,0,0
Mesmeilleurs,583439318,2013-11-26T21:12:50Z,User:Mesmeilleurs/Nederlanden,False,-,0,0,0
Mesmeilleurs,583442117,2013-11-26T21:33:02Z,User:Mesmeilleurs,False,-,0,0,0
Mesmeilleurs,591022769,2014-01-16T21:02:27Z,Kirkland High School and Community College,False,-,0,0,0
Mesmeilleurs,591334118,2014-01-18T22:40:08Z,List of Keys to the City in the United States,False,-,0,0.143809917532,0
Mesmeilleurs,591334289,2014-01-18T22:41:47Z,List of Keys to the City in the United States,False,-,0,0.117740830351,0
Mesmeilleurs,596068624,2014-02-18T19:05:29Z,Glenn Miller,True,2014-02-18T21:58:56Z,0,0.0460009775242,0

Rjtavares,580753529,2013-11-08T13:27:52Z,User talk:Rjtavares,False,-,0,0,0
Rjtavares,580756073,2013-11-08T13:56:38Z,User talk:Rjtavares,False,-,0,0,0
Rjtavares,580756694,2013-11-08T14:02:29Z,User:Rjtavares,False,-,0,0,0
Rjtavares,580811640,2013-11-08T21:59:20Z,Retamal de Llerena,False,-,0,0.314535448965,0
Rjtavares,580812363,2013-11-08T22:06:09Z,A mãe dos netos,False,-,0,0.190617933369,0
Rjtavares,580813344,2013-11-08T22:14:24Z,User talk:Rjtavares/TWA,False,-,0,0,0

Darksoulcraft,583241948,2013-11-25T15:15:12Z,User:Darksoulcraft,False,-,0,0,0
Darksoulcraft,585595070,2013-12-11T14:19:00Z,User:Darksoulcraft,False,-,0,0,0

Abhimanyu.it,580746401,2013-11-08T12:11:10Z,Drummond Percy Chase,True,2013-11-08T12:11:13Z,1,0.252372252563,0
Abhimanyu.it,580746493,2013-11-08T12:12:11Z,Drummond Percy Chase,True,2013-11-08T12:57:06Z,0,0.570771611894,0
Abhimanyu.it,580746707,2013-11-08T12:14:50Z,User:Abhimanyu.it,False,-,0,0,0
Abhimanyu.it,580746796,2013-11-08T12:15:57Z,User:Abhimanyu.it,False,-,0,0,0
Abhimanyu.it,580746918,2013-11-08T12:17:14Z,User:Abhimanyu.it,False,-,0,0,0

Socialistfeminist,582575282,2013-11-20T20:40:33Z,Altaïr Ibn-La'Ahad,False,-,0,0.321257246891,0
Socialistfeminist,582575468,2013-11-20T20:41:39Z,User:Socialistfeminist,False,-,0,0,0

Mussoels,581175642,2013-11-11T12:41:48Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581175915,2013-11-11T12:45:04Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581176145,2013-11-11T12:47:25Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581176583,2013-11-11T12:51:08Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581179621,2013-11-11T13:17:23Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581179694,2013-11-11T13:18:02Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191127,2013-11-11T15:04:16Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191224,2013-11-11T15:05:17Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191259,2013-11-11T15:05:39Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191349,2013-11-11T15:06:19Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191418,2013-11-11T15:06:57Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191515,2013-11-11T15:07:57Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,581191596,2013-11-11T15:08:48Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583906741,2013-11-30T13:30:40Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583907543,2013-11-30T13:41:28Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583908100,2013-11-30T13:48:17Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583908133,2013-11-30T13:48:42Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583908670,2013-11-30T13:55:15Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583910797,2013-11-30T14:20:03Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,583911571,2013-11-30T14:28:35Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584497514,2013-12-04T09:30:02Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584498003,2013-12-04T09:36:09Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584498558,2013-12-04T09:43:00Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584499266,2013-12-04T09:52:21Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584499406,2013-12-04T09:54:22Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584500536,2013-12-04T10:10:18Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584558025,2013-12-04T18:19:23Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584560183,2013-12-04T18:35:56Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,584560610,2013-12-04T18:39:07Z,User:Mussoels/sandbox,False,-,0,0,0
Mussoels,587261288,2013-12-22T18:21:49Z,User:Mussoels,False,-,0,0,0
Mussoels,612250890,2014-06-09T18:58:31Z,Andrzej Tarkowski,False,-,0,0.0639241072317,0
Mussoels,612251934,2014-06-09T19:08:34Z,Andrzej Tarkowski,False,-,0,0.137051292575,0

ParacusForward,581265231,2013-11-12T01:03:31Z,Irom Chanu Sharmila,False,-,0,0.384142979803,0
ParacusForward,581265704,2013-11-12T01:08:20Z,User:ParacusForward,False,-,0,0,0
ParacusForward,581266289,2013-11-12T01:14:19Z,Talk:Irom Chanu Sharmila,False,-,0,0,0
ParacusForward,581568323,2013-11-14T02:12:16Z,Irom Chanu Sharmila,False,-,0,0.190617933369,0
ParacusForward,581568751,2013-11-14T02:16:58Z,Petros Papadakis,False,-,0,0.102201435847,0
ParacusForward,581576500,2013-11-14T03:37:57Z,Petros and Money Show,False,-,0,0.102201435847,0
ParacusForward,581577639,2013-11-14T03:49:12Z,Petros and Money Show,True,2013-11-23T03:19:38Z,0,0.375897058452,0
ParacusForward,581580631,2013-11-14T04:15:02Z,Petros Papadakis,False,-,0,0.134237500272,0
ParacusForward,581613570,2013-11-14T11:25:10Z,User talk:WikiEditor2563,False,-,0,0,0
ParacusForward,581720011,2013-11-15T03:33:41Z,User talk:2001:5C0:1000:A:0:0:0:8DD,False,-,0,0,0
ParacusForward,581819619,2013-11-15T20:39:08Z,Solar constant,False,-,0,0.200687983056,0
ParacusForward,581830765,2013-11-15T22:14:27Z,Jefferson nickel,False,-,0,0.0303246621038,0
ParacusForward,581834313,2013-11-15T22:46:21Z,Aceria tosichella,False,-,0,0.0863530580751,0
ParacusForward,582017315,2013-11-17T07:00:52Z,Talk:Irom Chanu Sharmila,False,-,0,0,0
ParacusForward,582066115,2013-11-17T16:21:59Z,Rossford Public Library,False,-,0,0.0910401753039,0
ParacusForward,582067918,2013-11-17T16:37:26Z,Wikipedia:Articles for deletion/Rossford Public Library,False,-,0,0,0
ParacusForward,582068093,2013-11-17T16:39:11Z,Wikipedia:Articles for deletion/Log/2013 November 17,False,-,0,0,0
ParacusForward,582068420,2013-11-17T16:41:42Z,User talk:Haftehbazaar,False,-,0,0,0
ParacusForward,582068450,2013-11-17T16:41:51Z,User talk:Pmelon,False,-,0,0,0
ParacusForward,582068464,2013-11-17T16:41:58Z,User talk:Vrivera5,False,-,0,0,0
ParacusForward,582068531,2013-11-17T16:42:25Z,User talk:Colbey84,False,-,0,0,0
ParacusForward,582072596,2013-11-17T17:16:49Z,"Core Molding Technologies, Inc",False,-,0,0.025308023986,0
ParacusForward,582079727,2013-11-17T18:13:34Z,Miss Universe 2014,False,-,0,0.0316455698948,0
ParacusForward,582084506,2013-11-17T18:49:26Z,Wikipedia:Articles for deletion/2016 Formula One Season,False,-,0,0,0
ParacusForward,582086577,2013-11-17T19:06:19Z,Wikipedia:Articles for deletion/Ishiefu,False,-,0,0,0
ParacusForward,582091769,2013-11-17T19:47:59Z,User talk:ParacusForward,False,-,0,0,0
ParacusForward,582097202,2013-11-17T20:33:11Z,Mindy Budgor,False,-,0,0.025308023986,0
ParacusForward,582109782,2013-11-17T22:08:57Z,User talk:Umar farooq miana,False,-,0,0,0
ParacusForward,582126991,2013-11-18T00:21:43Z,Miss Universe 2014,False,-,0,0.025308023986,0
ParacusForward,582130675,2013-11-18T00:52:10Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582130980,2013-11-18T00:54:53Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582138330,2013-11-18T01:58:01Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582143111,2013-11-18T02:36:32Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582153329,2013-11-18T04:26:53Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582155082,2013-11-18T04:45:28Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582155854,2013-11-18T04:54:06Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582203884,2013-11-18T13:43:14Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582203999,2013-11-18T13:44:07Z,Wikipedia:Administrators' noticeboard,False,-,0,0,0
ParacusForward,582311967,2013-11-19T02:40:46Z,User talk:ParacusForward,False,-,0,0,0
ParacusForward,582312276,2013-11-19T02:42:24Z,User talk:ParacusForward,False,-,0,0,0
ParacusForward,582316959,2013-11-19T03:08:51Z,Talk:Miss Universe 2014,False,-,0,0,0
ParacusForward,582317200,2013-11-19T03:10:33Z,Talk:Miss Universe 2014,False,-,0,0,0
ParacusForward,582332402,2013-11-19T05:38:43Z,Wikipedia:Articles for deletion/Pan Pantziarka,False,-,0,0,0
ParacusForward,582332551,2013-11-19T05:40:55Z,Wikipedia:Articles for deletion/Pan Pantziarka,False,-,0,0,0
ParacusForward,582337204,2013-11-19T06:43:33Z,User talk:Amro.elsamra,False,-,0,0,0
ParacusForward,582338726,2013-11-19T07:06:41Z,User talk:Boliradaka,False,-,0,0,0
ParacusForward,582338728,2013-11-19T07:06:41Z,Wikipedia:Articles for deletion/Fake ABC,False,-,0,0,0
ParacusForward,582338747,2013-11-19T07:06:53Z,Wikipedia:Articles for deletion/Log/2013 November 19,False,-,0,0,0
ParacusForward,582467034,2013-11-20T02:28:57Z,Wikipedia talk:Articles for deletion/Fake ABC,False,-,0,0,0
ParacusForward,582616206,2013-11-21T02:16:36Z,Wikipedia talk:Articles for deletion/Fake ABC,False,-,0,0,0
ParacusForward,582617719,2013-11-21T02:32:08Z,User talk:Boliradaka,False,-,0,0,0
ParacusForward,582761400,2013-11-22T02:19:06Z,Team Fortress Classic,False,-,0,0.0334720323613,0
ParacusForward,582762292,2013-11-22T02:28:10Z,User:ParacusForward/twinkleoptions.js,False,-,0,0,0
ParacusForward,582762961,2013-11-22T02:34:40Z,User talk:DEATHTOHALEY,False,-,0,0,0
ParacusForward,582887164,2013-11-22T23:38:59Z,Wikipedia:Articles for deletion/Academy Of Financial Trading,False,-,0,0,0
ParacusForward,582888684,2013-11-22T23:52:41Z,Online Trading Academy,False,-,0,0.151228252509,0
ParacusForward,582889689,2013-11-23T00:01:00Z,Online Trading Academy,False,-,0,0.124009181771,0
ParacusForward,582890563,2013-11-23T00:09:55Z,Online Trading Academy,False,-,0,0.113648827079,0
ParacusForward,582890613,2013-11-23T00:10:22Z,Online Trading Academy,False,-,0,0.025308023986,0
ParacusForward,582901017,2013-11-23T01:57:38Z,Hayden Christensen,False,-,0,0.151871163657,0
ParacusForward,582907709,2013-11-23T03:16:05Z,Wikipedia:Articles for deletion/Pan Pantziarka,False,-,0,0,0
ParacusForward,582912853,2013-11-23T04:20:24Z,User talk:198.228.216.164,False,-,0,0,0
ParacusForward,582912860,2013-11-23T04:20:31Z,Petros and Money Show,False,-,0,0.147417661054,0
ParacusForward,583036202,2013-11-24T02:44:05Z,Sporting Life 10K,False,-,0,0.0316455698948,0
ParacusForward,583051024,2013-11-24T05:40:12Z,Mindy Budgor,False,-,0,0.0530505741177,0
ParacusForward,583117415,2013-11-24T17:40:43Z,Wikipedia:Articles for deletion/Rossford Public Library,False,-,0,0,0
ParacusForward,583605847,2013-11-28T01:23:51Z,Gross domestic product,False,-,0,0.0461768361987,0
ParacusForward,585687901,2013-12-12T03:01:04Z,New York Titans (lacrosse),False,-,0,0.07235933319,0
ParacusForward,585688326,2013-12-12T03:06:03Z,New York Titans (lacrosse),False,-,0,0.0368980702258,0
ParacusForward,585688484,2013-12-12T03:08:02Z,New York Titans (lacrosse),False,-,0,0.025308023986,0
