username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Brentc3,565154990,2013-07-21T07:13:18Z,Edmond Casarella,False,-,0,0.150076650685,0
Brentc3,565155378,2013-07-21T07:17:53Z,"National Fossil Wood Park, Tiruvakkarai",False,-,0,0.161244148239,0
Brentc3,565155579,2013-07-21T07:20:28Z,Universidad Nacional Experimental del Táchira,False,-,0,0.143809917532,0
Brentc3,565156042,2013-07-21T07:26:14Z,Varia di Palmi,False,-,0,0.292556491154,0
Brentc3,565156321,2013-07-21T07:29:40Z,Edmond Casarella,False,-,0,0.157625861605,0
Brentc3,565156405,2013-07-21T07:30:39Z,User:Brentc3,False,-,0,0,0
Brentc3,565156484,2013-07-21T07:31:31Z,User:Brentc3,False,-,0,0,0
Brentc3,565254697,2013-07-21T23:50:42Z,Cosmos: A Spacetime Odyssey,True,2013-07-22T00:13:20Z,0,0.143809917532,0
Brentc3,565719713,2013-07-25T07:37:33Z,Mental health in Southeast Africa,False,-,0,0.0863530580751,0

Zacksassoon,566551407,2013-07-31T09:18:59Z,User:Zacksassoon,False,-,0,0,0
Zacksassoon,566551803,2013-07-31T09:23:53Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566551829,2013-07-31T09:24:09Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566551844,2013-07-31T09:24:21Z,User:Zacksassoon/sandbox,True,2013-07-31T09:24:31Z,0,0,0
Zacksassoon,566551860,2013-07-31T09:24:31Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566552435,2013-07-31T09:30:52Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566552594,2013-07-31T09:32:45Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566553103,2013-07-31T09:37:24Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566553194,2013-07-31T09:38:37Z,User:Zacksassoon/sandbox,False,-,0,0,0
Zacksassoon,566553260,2013-07-31T09:39:14Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566553414,2013-07-31T09:40:50Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566553709,2013-07-31T09:44:30Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566553735,2013-07-31T09:44:51Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566553931,2013-07-31T09:47:06Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566553955,2013-07-31T09:47:23Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566554071,2013-07-31T09:48:47Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),False,-,0,0,0
Zacksassoon,566554101,2013-07-31T09:49:08Z,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),True,2013-07-31T09:49:16Z,0,0,0
