username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Waqas 928,618707844,2014-07-27T18:52:21Z,User:Waqas 928,False,-,0,0,0
Waqas 928,618710120,2014-07-27T19:12:13Z,Toyota Corolla (E170),False,-,0,0,0
Waqas 928,618714430,2014-07-27T19:51:23Z,User:Waqas 928,False,-,0,0,0
Waqas 928,618716391,2014-07-27T20:08:33Z,User:Waqas 928,False,-,0,0,0
Waqas 928,619214927,2014-07-31T00:30:48Z,User:Waqas 928,False,-,0,0,0

Danaberkowitz,617486450,2014-07-18T18:42:47Z,User:Danaberkowitz,False,-,0,0,0
Danaberkowitz,617486556,2014-07-18T18:43:46Z,User:Danaberkowitz,False,-,0,0,0

Kinglourious,618421165,2014-07-25T14:24:55Z,User:Kinglourious,False,-,0,0,0
Kinglourious,618423991,2014-07-25T14:49:16Z,K. Sello Duiker,False,-,0,0.143809917532,0
Kinglourious,618424159,2014-07-25T14:50:53Z,K. Sello Duiker,False,-,0,0.0829442173771,0
Kinglourious,618425335,2014-07-25T15:02:00Z,K. Sello Duiker,False,-,0,0.134237500272,0
Kinglourious,618429794,2014-07-25T15:43:44Z,K. Sello Duiker,False,-,0,0.186032356038,0
Kinglourious,623190294,2014-08-28T15:46:01Z,Imraan Coovadia,False,-,0,0.0530505741177,0
Kinglourious,623190381,2014-08-28T15:46:45Z,Imraan Coovadia,False,-,0,0.0368980702258,0
Kinglourious,623190478,2014-08-28T15:47:37Z,Imraan Coovadia,False,-,0,0.0601431512695,0
Kinglourious,624309410,2014-09-05T16:54:31Z,Malaika wa Azania,False,-,0,0,0
Kinglourious,624315679,2014-09-05T17:58:41Z,Malaika wa Azania,False,-,0,0.0368980702258,0
Kinglourious,624405868,2014-09-06T11:52:57Z,Malaika wa Azania,False,-,0,0.07235933319,0
Kinglourious,626367056,2014-09-20T17:37:00Z,K. Sello Duiker,False,-,0,0.106120095684,0
Kinglourious,626367358,2014-09-20T17:39:49Z,K. Sello Duiker,False,-,0,0.231653158709,0
Kinglourious,626367419,2014-09-20T17:40:25Z,Malaika wa Azania,False,-,0,0,0
Kinglourious,626367420,2014-09-20T17:40:26Z,Malaika wa azania,False,-,0,0,0
Kinglourious,626367609,2014-09-20T17:42:28Z,K. Sello Duiker,False,-,0,0.0368980702258,0
Kinglourious,626367866,2014-09-20T17:45:00Z,K. Sello Duiker,False,-,0,0.0368980702258,0
Kinglourious,626368068,2014-09-20T17:47:03Z,K. Sello Duiker,False,-,0,0.0509798294211,0
Kinglourious,626368161,2014-09-20T17:48:08Z,K. Sello Duiker,False,-,0,0.0368980702258,0
Kinglourious,626368522,2014-09-20T17:51:50Z,K. Sello Duiker,False,-,0,0.0601431512695,0
Kinglourious,626370720,2014-09-20T18:13:41Z,Imraan Coovadia,False,-,0,0.0134531172987,0
Kinglourious,626370856,2014-09-20T18:14:58Z,Imraan Coovadia,False,-,0,0.0368980702258,0
Kinglourious,626371314,2014-09-20T18:19:22Z,Imraan Coovadia,False,-,0,0.0601431512695,0
Kinglourious,626372544,2014-09-20T18:31:15Z,Christopher van Wyk,False,-,0,0.0192274807745,0
Kinglourious,626373181,2014-09-20T18:37:30Z,Malaika wa Azania,False,-,0,0.0426149716622,0
Kinglourious,626373354,2014-09-20T18:39:16Z,Malaika wa Azania,False,-,0,0.0368980702258,0
Kinglourious,626373436,2014-09-20T18:40:05Z,Malaika wa Azania,False,-,0,0.0368980702258,0
Kinglourious,626373501,2014-09-20T18:40:37Z,Christopher van Wyk,False,-,0,0.0368980702258,0
Kinglourious,626373993,2014-09-20T18:45:10Z,User:Kinglourious,False,-,0,0,0

Sanjeevi 12,618242308,2014-07-24T08:04:42Z,User:Sanjeevi 12,False,-,0,0,0
Sanjeevi 12,618242421,2014-07-24T08:05:55Z,User:Sanjeevi 12,False,-,0,0,0
Sanjeevi 12,618248619,2014-07-24T09:19:15Z,User:Sanjeevi 12,False,-,0,0,0
Sanjeevi 12,618249034,2014-07-24T09:25:09Z,User:Sanjeevi 12,False,-,0,0,0
Sanjeevi 12,618478951,2014-07-25T23:22:18Z,User:Sanjeevi 12,False,-,0,0,0

Magister OFM,616402276,2014-07-10T16:59:39Z,Elias of Cortona,False,-,0,0.292556491154,0
Magister OFM,616402817,2014-07-10T17:04:17Z,Elias of Cortona,False,-,0,0.391026361931,0
Magister OFM,616931982,2014-07-14T16:37:39Z,Minor basilica,True,2014-07-15T03:12:21Z,0,0.106120095684,0
Magister OFM,617012923,2014-07-15T06:48:11Z,Francis de Sales,True,2014-07-15T16:38:54Z,0,0.0316455698948,0
Magister OFM,617069389,2014-07-15T16:47:32Z,User talk:Magister OFM,False,-,0,0,0
Magister OFM,617069995,2014-07-15T16:52:51Z,User:Magister OFM,False,-,0,0,0
Magister OFM,617086755,2014-07-15T19:22:51Z,User:Magister OFM,False,-,0,0,0
Magister OFM,617623516,2014-07-19T20:44:25Z,Jacopo Siculo,False,-,0,0.0460009775242,0
Magister OFM,619156216,2014-07-30T16:18:46Z,Master of the Blue Crucifixes,False,-,0,0.159225775026,0
Magister OFM,619156474,2014-07-30T16:20:18Z,Master of the Treasury,False,-,0,0.159225775026,0
Magister OFM,619172048,2014-07-30T18:23:11Z,Fiorenzo di Lorenzo,False,-,0,0.0633283320708,0
Magister OFM,619250685,2014-07-31T06:56:30Z,Basilica of San Francesco d'Assisi,False,-,0,0.0460009775242,0

Ict786,619124649,2014-07-30T11:57:04Z,User:Ict786/sandbox,False,-,0,0,0
Ict786,619125014,2014-07-30T12:00:41Z,User:Ict786,False,-,0,0,0
Ict786,619125589,2014-07-30T12:06:26Z,User:Ict786,False,-,0,0,0
Ict786,619126114,2014-07-30T12:11:22Z,User:Ict786,False,-,0,0,0
Ict786,619132035,2014-07-30T13:10:43Z,User:Ict786,False,-,0,0,0
Ict786,619132321,2014-07-30T13:13:19Z,User:Ict786,False,-,0,0,0
Ict786,619132458,2014-07-30T13:14:47Z,User:Ict786,False,-,0,0,0
Ict786,619133006,2014-07-30T13:19:58Z,User:Ict786,False,-,0,0,0

RainKoro,615432076,2014-07-03T13:45:58Z,BITNET Relay,False,-,0,0.166588613575,0
RainKoro,615433938,2014-07-03T14:02:07Z,User:RainKoro,False,-,0,0,0
RainKoro,615434747,2014-07-03T14:09:14Z,User:RainKoro,False,-,0,0,0
RainKoro,615457097,2014-07-03T17:10:26Z,User:RainKoro,False,-,0,0,0
RainKoro,615457799,2014-07-03T17:15:39Z,User talk:RainKoro,False,-,0,0,0
RainKoro,615457890,2014-07-03T17:16:17Z,User talk:RainKoro,False,-,0,0,0
RainKoro,615458028,2014-07-03T17:17:10Z,User talk:RainKoro,False,-,0,0,0
RainKoro,615458150,2014-07-03T17:18:04Z,User:RainKoro,True,2014-07-03T17:34:30Z,0,0,0
RainKoro,615458338,2014-07-03T17:19:19Z,User talk:RainKoro,False,-,0,0,0
RainKoro,615459228,2014-07-03T17:25:58Z,User:RainKoro,True,2014-07-03T17:34:30Z,0,0,0
RainKoro,615460075,2014-07-03T17:32:22Z,User:RainKoro,True,2014-07-03T17:34:30Z,0,0,0
RainKoro,615460185,2014-07-03T17:33:21Z,User talk:RainKoro,True,2014-07-03T17:33:37Z,0,0,0
RainKoro,615460213,2014-07-03T17:33:37Z,User talk:RainKoro,False,-,0,0,0
RainKoro,615460248,2014-07-03T17:33:51Z,User:RainKoro,True,2014-07-03T17:34:30Z,0,0,0
RainKoro,615460331,2014-07-03T17:34:30Z,User:RainKoro,False,-,0,0,0

Coolieosss,618728532,2014-07-27T21:52:38Z,User:Coolieosss,False,-,0,0,0
Coolieosss,618728649,2014-07-27T21:53:38Z,User:Coolieosss,False,-,0,0,0
Coolieosss,618728696,2014-07-27T21:54:05Z,User:Coolieosss,False,-,0,0,0
Coolieosss,618728955,2014-07-27T21:56:28Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618729461,2014-07-27T22:01:34Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618731929,2014-07-27T22:25:23Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618732253,2014-07-27T22:28:19Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618732844,2014-07-27T22:34:17Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618732992,2014-07-27T22:35:39Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618735237,2014-07-27T22:57:45Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618735359,2014-07-27T22:58:43Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618735525,2014-07-27T23:00:04Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618735872,2014-07-27T23:02:53Z,User:Coolieosss/sandbox,False,-,0,0,0
Coolieosss,618736301,2014-07-27T23:06:27Z,User:Coolieosss/sandbox,False,-,0,0,0
