username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Dmcgr49,608626820,2014-05-15T01:32:21Z,User talk:Dmcgr49,False,-,0,0,0
Dmcgr49,608627365,2014-05-15T01:37:52Z,User talk:Dmcgr49,False,-,0,0,0

Popsiclesareawesomelol,610925702,2014-05-31T13:19:01Z,Onufriivka,True,2014-05-31T13:59:06Z,0,0.280900342584,0
Popsiclesareawesomelol,610925945,2014-05-31T13:21:23Z,Onufriivka,True,2014-05-31T13:59:06Z,0,0.0829442173771,0
Popsiclesareawesomelol,610959705,2014-05-31T18:16:15Z,"Louisville, Kentucky",True,2014-05-31T18:16:23Z,1,0.211484559039,0
Popsiclesareawesomelol,610959866,2014-05-31T18:17:51Z,"Louisville, Kentucky",True,2014-05-31T18:39:49Z,0,0.211484559039,0
Popsiclesareawesomelol,610968097,2014-05-31T19:18:28Z,Wikipedia:Help desk,False,-,0,0,0
Popsiclesareawesomelol,610973976,2014-05-31T20:06:37Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610974359,2014-05-31T20:09:59Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610975977,2014-05-31T20:22:15Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610976129,2014-05-31T20:23:24Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610977328,2014-05-31T20:32:32Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610977923,2014-05-31T20:37:33Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610979124,2014-05-31T20:47:16Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610980324,2014-05-31T20:57:13Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610980473,2014-05-31T20:58:24Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610981015,2014-05-31T21:02:52Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610982614,2014-05-31T21:15:51Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610983180,2014-05-31T21:21:07Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610984006,2014-05-31T21:28:07Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610987911,2014-05-31T22:00:42Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610988151,2014-05-31T22:02:51Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610988266,2014-05-31T22:03:57Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,610988740,2014-05-31T22:08:34Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,611074707,2014-06-01T13:13:41Z,User talk:Popsiclesareawesomelol,False,-,0,0,0
Popsiclesareawesomelol,611082154,2014-06-01T14:27:53Z,User talk:Popsiclesareawesomelol,False,-,0,0,0

Halosnatch,610967708,2014-05-31T19:15:20Z,John Maus,True,2014-05-31T19:22:42Z,0,0.680484661217,0
Halosnatch,610967946,2014-05-31T19:17:10Z,Turespana Masters,True,2014-05-31T19:22:30Z,0,0.102201435847,0
Halosnatch,610968126,2014-05-31T19:18:45Z,Cars (song),True,2014-05-31T19:21:02Z,1,0.382960781341,0
Halosnatch,610968242,2014-05-31T19:19:36Z,Cars (song),True,2014-05-31T19:21:02Z,1,0.0829442173771,0
Halosnatch,610968338,2014-05-31T19:20:17Z,Cars (song),True,2014-05-31T19:21:02Z,1,0.0982342369882,0
Halosnatch,610968446,2014-05-31T19:21:00Z,Cars (song),True,2014-05-31T19:21:02Z,1,0.211484559039,0
Halosnatch,610968533,2014-05-31T19:21:31Z,Cars (song),True,2014-05-31T19:21:57Z,0,0.137051292575,0
Halosnatch,610968815,2014-05-31T19:23:24Z,Cars (song),True,2014-05-31T19:24:23Z,0,0.182127420342,0
Halosnatch,610968994,2014-05-31T19:25:04Z,Cars (song),True,2014-05-31T19:25:19Z,0,0.26018639333,0
Halosnatch,610969093,2014-05-31T19:26:00Z,Cars (song),True,2014-05-31T19:26:10Z,0,0.132503777832,0

Wehavetogobackkate,610963428,2014-05-31T18:45:09Z,Ratings Guy,True,2014-05-31T19:08:35Z,0,0.280900342584,0
Wehavetogobackkate,610963649,2014-05-31T18:46:26Z,Ratings Guy,True,2014-05-31T19:08:35Z,0,0.137051292575,0
Wehavetogobackkate,610964319,2014-05-31T18:50:26Z,Ratings Guy,True,2014-05-31T18:51:15Z,0,0.211484559039,0
Wehavetogobackkate,610964447,2014-05-31T18:51:15Z,Ratings Guy,True,2014-05-31T19:08:35Z,0,0.182276424717,0
Wehavetogobackkate,610964645,2014-05-31T18:52:24Z,Ratings Guy,True,2014-05-31T19:08:35Z,0,0.343891493449,0
Wehavetogobackkate,610964995,2014-05-31T18:54:46Z,Ratings Guy,True,2014-05-31T19:08:35Z,0,0.0829442173771,0
Wehavetogobackkate,610966309,2014-05-31T19:04:07Z,Harry Potter and the Half-Blood Prince (film),True,2014-05-31T19:04:12Z,1,0.423358846272,0
Wehavetogobackkate,610966857,2014-05-31T19:08:24Z,User talk:Wehavetogobackkate,True,2014-05-31T19:08:42Z,0,0,0

U mad bro LOLOLOLOLOLOL,610923553,2014-05-31T12:55:39Z,User talk:Favonian,True,2014-05-31T12:57:19Z,0,0,0

Deshaun562951,610909862,2014-05-31T10:36:25Z,Aegyptus,True,2014-05-31T10:36:29Z,1,0.397474310092,0
Deshaun562951,610912218,2014-05-31T10:54:27Z,Nyjah Huston,True,2014-05-31T10:57:45Z,0,0.693599152558,0
Deshaun562951,610912368,2014-05-31T10:55:49Z,Nyjah Huston,True,2014-05-31T10:57:45Z,0,0.469786853564,0
Deshaun562951,610912431,2014-05-31T10:56:30Z,Nyjah Huston,True,2014-05-31T10:57:45Z,0,0.405644612093,0
Deshaun562951,610913466,2014-05-31T11:05:41Z,Skateboard,True,2014-05-31T11:05:42Z,1,0.446950415721,0

Troll11235,610882165,2014-05-31T04:41:13Z,Cage (rapper),True,2014-05-31T04:41:15Z,1,0.382960781341,0

Cubicbots worst nightmare,610795969,2014-05-30T14:32:27Z,Patrick Star,True,2014-05-30T20:19:41Z,0,0.166588613575,0
Cubicbots worst nightmare,610799076,2014-05-30T14:58:33Z,Patrick Star,True,2014-05-30T20:19:41Z,0,0.137051292575,0

KR54191,610875215,2014-05-31T03:08:20Z,User:RHaworth,True,2014-05-31T03:16:06Z,0,0,0

Davidlol20333,610871242,2014-05-31T02:15:10Z,Óscar García Junyent,True,2014-05-31T02:27:20Z,0,0.219086116638,0
Davidlol20333,610871288,2014-05-31T02:15:45Z,Óscar García Junyent,True,2014-05-31T02:27:20Z,0,0.0829442173771,0
Davidlol20333,610871378,2014-05-31T02:16:44Z,Óscar García Junyent,True,2014-05-31T02:27:20Z,0,0.0829442173771,0
Davidlol20333,610871520,2014-05-31T02:18:57Z,Carlton Cole,True,2014-05-31T02:21:38Z,0,0.102201435847,0
Davidlol20333,610871613,2014-05-31T02:20:13Z,Carlton Cole,True,2014-05-31T02:21:38Z,0,0.0829442173771,0
Davidlol20333,610871970,2014-05-31T02:25:08Z,Sam Allardyce,True,2014-05-31T02:25:45Z,0,0.36702522332,0
Davidlol20333,610872496,2014-05-31T02:32:03Z,John Barnes (footballer),True,2014-05-31T02:32:06Z,1,0.282316476102,0
Davidlol20333,610873911,2014-05-31T02:51:08Z,Óscar García Junyent,True,2014-05-31T02:51:35Z,0,0.117740830351,0

Ikiiiii222,610872255,2014-05-31T02:29:11Z,Ed Balls,True,2014-05-31T02:31:40Z,0,0.462072994026,0
Ikiiiii222,610872683,2014-05-31T02:34:38Z,Ed Balls,True,2014-05-31T02:34:47Z,0,0.431434700922,0
Ikiiiii222,610872939,2014-05-31T02:38:05Z,Schindler's List,True,2014-05-31T02:38:11Z,1,0.36702522332,0

MikeObr,610862589,2014-05-31T00:40:25Z,Astrophysics,True,2014-05-31T00:40:28Z,1,0.27928721595,0
MikeObr,610863033,2014-05-31T00:45:31Z,Astrophysics,True,2014-05-31T00:46:26Z,0,0.321911750448,0
MikeObr,610863776,2014-05-31T00:53:45Z,Astrophysics,True,2014-05-31T00:54:01Z,0,0.316479106264,0
MikeObr,610864173,2014-05-31T00:58:18Z,Astrophysics,True,2014-05-31T00:58:44Z,0,0.422138685719,0

Turtlelunicus,610831805,2014-05-30T19:31:09Z,Cars (song),True,2014-05-30T20:30:10Z,0,0.143809917532,0
Turtlelunicus,610831943,2014-05-30T19:32:23Z,Cars (song),True,2014-05-30T20:30:10Z,0,0.117740830351,0
Turtlelunicus,610832131,2014-05-30T19:33:47Z,Cars (song),True,2014-05-30T20:30:10Z,0,0.186032356038,0
Turtlelunicus,610832262,2014-05-30T19:34:36Z,Cars (song),True,2014-05-30T20:30:10Z,0,0.132503777832,0
Turtlelunicus,610833946,2014-05-30T19:47:21Z,György Ligeti,True,2014-05-30T19:50:11Z,0,0.143809917532,0
Turtlelunicus,610838822,2014-05-30T20:28:43Z,Sexuality of Adolf Hitler,True,2014-05-30T20:29:18Z,0,0.252372252563,0
Turtlelunicus,610862427,2014-05-31T00:38:16Z,Cars (song),True,2014-05-31T00:53:21Z,0,0.382960781341,0
Turtlelunicus,610862489,2014-05-31T00:39:01Z,Cars (song),True,2014-05-31T00:53:21Z,0,0.330262069073,0
Turtlelunicus,610862522,2014-05-31T00:39:23Z,Cars (song),True,2014-05-31T00:53:21Z,0,0.0829442173771,0
Turtlelunicus,610862554,2014-05-31T00:39:50Z,Cars (song),True,2014-05-31T00:53:21Z,0,0.330262069073,0
Turtlelunicus,610862605,2014-05-31T00:40:35Z,Jeff Bridges,True,2014-05-31T00:53:20Z,0,0.382960781341,0
Turtlelunicus,610862652,2014-05-31T00:41:03Z,Jeff Bridges,True,2014-05-31T00:53:20Z,0,0.330262069073,0
Turtlelunicus,610862936,2014-05-31T00:44:27Z,User:Freikorp,True,2014-05-31T00:53:10Z,0,0,0
Turtlelunicus,610863040,2014-05-31T00:45:36Z,György Ligeti,True,2014-05-31T00:48:18Z,1,0.382960781341,0
Turtlelunicus,610863110,2014-05-31T00:46:26Z,Cop Killer (song),True,2014-05-31T00:52:35Z,0,0.382960781341,0
Turtlelunicus,610863227,2014-05-31T00:47:44Z,György Ligeti,True,2014-05-31T00:48:18Z,1,0.330262069073,0
Turtlelunicus,610863276,2014-05-31T00:48:15Z,György Ligeti,True,2014-05-31T00:48:18Z,1,0.330262069073,0
Turtlelunicus,610863304,2014-05-31T00:48:34Z,György Ligeti,True,2014-05-31T00:49:00Z,0,0.330262069073,0
Turtlelunicus,610863395,2014-05-31T00:49:38Z,György Ligeti,True,2014-05-31T00:52:27Z,0,0.330262069073,0
Turtlelunicus,610863426,2014-05-31T00:49:55Z,György Ligeti,True,2014-05-31T00:52:27Z,0,0.330262069073,0
Turtlelunicus,610863521,2014-05-31T00:50:54Z,User:G S Palmer,True,2014-05-31T00:52:07Z,0,0,0
Turtlelunicus,610863599,2014-05-31T00:51:50Z,Wikipedia:Edit filter/False positives/Reports,True,2014-05-31T00:53:47Z,0,0,0

Kevinroon6,610845503,2014-05-30T21:32:52Z,User:Kevinroon6/sandbox,False,-,0,0,0
Kevinroon6,610845641,2014-05-30T21:34:02Z,User:Kevinroon6/sandbox/sandbox,False,-,0,0,0
Kevinroon6,610850268,2014-05-30T22:18:29Z,User:Kevinroon6/sandbox/sandbox,False,-,0,0,0
Kevinroon6,610850316,2014-05-30T22:18:49Z,User:Kevinroon6/sandbox/sandbox,False,-,0,0,0
Kevinroon6,610850610,2014-05-30T22:21:34Z,Jayden Levitt,True,2014-05-30T22:21:36Z,1,0.815025285416,0

Blackcockmaster,610847219,2014-05-30T21:48:27Z,Tom Kenny filmography,True,2014-05-30T21:56:25Z,0,0.219086116638,0
Blackcockmaster,610847612,2014-05-30T21:52:14Z,Black mamba,True,2014-05-30T21:52:18Z,1,0.282316476102,0

Mybowl,610822405,2014-05-30T18:22:20Z,Nazriya Nazim,True,2014-05-30T18:22:22Z,1,0.36702522332,0
