username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

AttackerofSocky,597590882,2014-02-28T23:26:39Z,User:MadisonGrundtvig,True,2014-02-28T23:54:21Z,0,0,0
AttackerofSocky,597591010,2014-02-28T23:27:55Z,User:Kat2Organization,True,2014-02-28T23:56:24Z,0,0,0
AttackerofSocky,597591044,2014-02-28T23:28:16Z,User:ColdStardust,True,2014-03-01T10:28:54Z,0,0,0
AttackerofSocky,597591080,2014-02-28T23:28:33Z,User:AttackerofSocky,False,-,0,0,0
AttackerofSocky,597591263,2014-02-28T23:30:19Z,User:Spammer,False,-,0,0,0
AttackerofSocky,597591349,2014-02-28T23:31:11Z,User:Boobsilishus****,True,2014-03-02T19:37:20Z,0,0,0
AttackerofSocky,597591517,2014-02-28T23:32:59Z,User:Sockpuppet,True,2014-03-02T19:38:16Z,0,0,0
AttackerofSocky,597591786,2014-02-28T23:35:40Z,User:Teletubbies,True,2014-03-02T19:39:57Z,0,0,0
AttackerofSocky,597592061,2014-02-28T23:38:27Z,Category:Wikipedia sockpuppets of Bambifan101,True,2014-03-02T19:40:56Z,0,0,0
AttackerofSocky,597592408,2014-02-28T23:41:56Z,User:BannedAgainAndAgain,False,-,0,0,0
AttackerofSocky,597592468,2014-02-28T23:42:22Z,User:Giraffe88,True,2014-03-02T19:42:49Z,0,0,0
AttackerofSocky,597592554,2014-02-28T23:43:13Z,User:Bambifan102,False,-,0,0,0
AttackerofSocky,597592587,2014-02-28T23:43:32Z,User:Bambifan102,False,-,0,0,0
AttackerofSocky,597592641,2014-02-28T23:44:09Z,User:Bambifan103,False,-,0,0,0
AttackerofSocky,597593099,2014-02-28T23:48:28Z,User:Bambimungai,True,2014-03-02T19:43:33Z,0,0,0
AttackerofSocky,597593264,2014-02-28T23:50:01Z,User:AttackerofSocky,True,2014-03-17T21:19:34Z,0,0,0
AttackerofSocky,597593331,2014-02-28T23:50:37Z,User talk:AttackerofSocky,False,-,0,0,0
AttackerofSocky,597593737,2014-02-28T23:54:37Z,User talk:AttackerofSocky,False,-,0,0,0
AttackerofSocky,597594031,2014-02-28T23:57:09Z,User talk:AttackerofSocky,True,2014-02-28T23:58:26Z,0,0,0

Poopykid676,597588482,2014-02-28T23:06:14Z,Alien and Sedition Acts,True,2014-02-28T23:06:16Z,1,0.479012339293,0
Poopykid676,597589743,2014-02-28T23:16:08Z,Alien and Sedition Acts,True,2014-02-28T23:16:13Z,0,0.831178131024,0
Poopykid676,597589846,2014-02-28T23:17:05Z,Alien and Sedition Acts,True,2014-02-28T23:17:09Z,0,0.642676510727,0
Poopykid676,597590213,2014-02-28T23:20:24Z,Alien and Sedition Acts,True,2014-02-28T23:21:11Z,0,0.642676510727,0

Bigd123bigb,597587524,2014-02-28T22:59:11Z,"Luis Alberto (footballer, born 1992)",True,2014-02-28T23:08:57Z,0,0.321257246891,0
Bigd123bigb,597588636,2014-02-28T23:07:23Z,Kolo Touré,True,2014-02-28T23:10:04Z,0,0.792818648312,0
Bigd123bigb,597589892,2014-02-28T23:17:31Z,Tony Hibbert,True,2014-02-28T23:17:45Z,0,0.335815069598,0.998217378573342

GSBchaching,597586796,2014-02-28T22:53:17Z,User:GSBchaching,False,-,0,0,0
GSBchaching,597587521,2014-02-28T22:59:11Z,User talk:GSBchaching,True,2014-02-28T22:59:31Z,0,0,0
GSBchaching,597587576,2014-02-28T22:59:31Z,User talk:GSBchaching,False,-,0,0,0

Thomas190,596726605,2014-02-23T04:10:04Z,Slash (musician),True,2014-02-23T04:10:09Z,1,0.258649434724,0
Thomas190,597583074,2014-02-28T22:24:02Z,List of Geffen Records artists,True,2014-02-28T22:24:05Z,1,0.0745368969718,0
Thomas190,597583295,2014-02-28T22:25:38Z,List of Geffen Records artists,True,2014-02-28T22:26:58Z,0,0.0601431512695,0
Thomas190,597583521,2014-02-28T22:27:32Z,List of Geffen Records artists,True,2014-02-28T22:27:42Z,0,0.025308023986,0
Thomas190,597584009,2014-02-28T22:31:05Z,Armenian language,True,2014-02-28T22:31:30Z,0,0.0633283320708,0
Thomas190,597584486,2014-02-28T22:34:50Z,List of students at South Park Elementary,True,2014-02-28T22:34:55Z,1,0.0633283320708,0
Thomas190,597584965,2014-02-28T22:38:55Z,Stomach (disambiguation),True,2014-02-28T22:38:57Z,1,0.283533745628,0

LFCJayWillo,597582276,2014-02-28T22:17:47Z,Jon Flanagan,True,2014-02-28T22:17:50Z,1,0.446950415721,0
LFCJayWillo,597582537,2014-02-28T22:20:03Z,Jon Flanagan,True,2014-02-28T22:28:53Z,0,0.24268775262,0
LFCJayWillo,597583036,2014-02-28T22:23:52Z,Demba Ba,True,2014-02-28T22:23:56Z,1,0.391026361931,0
LFCJayWillo,597583628,2014-02-28T22:28:21Z,Kevin Mirallas,True,2014-02-28T22:28:25Z,1,0.67216645149,0
LFCJayWillo,597583884,2014-02-28T22:30:08Z,Jonjo Shelvey,True,2014-02-28T22:30:12Z,1,0.651354864666,0
