username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Slamgaming22,579664583,2013-10-31T21:33:46Z,Les Paul,True,2013-10-31T21:49:15Z,0,0.166588613575,0
Slamgaming22,579665338,2013-10-31T21:40:13Z,Les Paul,True,2013-10-31T21:49:15Z,0,0.137051292575,0
Slamgaming22,579665462,2013-10-31T21:41:34Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.223393325932,0
Slamgaming22,579665687,2013-10-31T21:43:55Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.247312018968,0
Slamgaming22,579665745,2013-10-31T21:44:34Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.0829442173771,0
Slamgaming22,579665812,2013-10-31T21:45:15Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.186032356038,0
Slamgaming22,579665931,2013-10-31T21:46:14Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.308743525815,0
Slamgaming22,579666050,2013-10-31T21:47:17Z,"Melrose, Scottish Borders",True,2013-10-31T21:49:23Z,0,0.308743525815,0
Slamgaming22,579666182,2013-10-31T21:48:46Z,Les Paul,True,2013-10-31T21:49:15Z,0,0.473524784985,0
Slamgaming22,579666415,2013-10-31T21:50:37Z,Niggas in Paris,True,2013-10-31T21:50:43Z,1,0.835346040191,0
Slamgaming22,579666908,2013-10-31T21:55:07Z,Stove,True,2013-10-31T21:55:13Z,0,0.70328705901,0
Slamgaming22,579667225,2013-10-31T21:58:03Z,Galashiels,True,2013-10-31T21:59:36Z,0,0.190155514697,0
Slamgaming22,579667542,2013-10-31T22:01:22Z,"Melrose, Scottish Borders",True,2013-10-31T22:01:55Z,0,0.186032356038,0
Slamgaming22,579667620,2013-10-31T22:02:03Z,"Melrose, Scottish Borders",True,2013-10-31T22:02:05Z,1,0.473524784985,0

Flapjacksofa,579638975,2013-10-31T17:42:54Z,AYCE,True,2013-10-31T18:17:29Z,0,0.292556491154,0

Big Dave Scientist,579666045,2013-10-31T21:47:16Z,Giorgio Vasari,True,2013-10-31T21:48:46Z,0,0.359853512031,0
Big Dave Scientist,579666352,2013-10-31T21:50:03Z,Uffizi,True,2013-10-31T21:51:22Z,0,0.36702522332,0
Big Dave Scientist,579666437,2013-10-31T21:50:50Z,Uffizi,True,2013-10-31T21:51:22Z,0,0.137051292575,0
Big Dave Scientist,579666791,2013-10-31T21:53:57Z,Anna Maria Luisa de' Medici,True,2013-10-31T21:54:17Z,0,0.563160791105,0
