username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

5CityTravler,608406720,2014-05-13T16:35:37Z,Haus Alkire,False,-,0,0.163283137897,0
5CityTravler,608461617,2014-05-13T22:42:07Z,User:5CityTravler,False,-,0,0,0
5CityTravler,608462601,2014-05-13T22:51:09Z,Ecco Domani,False,-,0,0.143809917532,0
5CityTravler,612555060,2014-06-11T22:04:00Z,User:5CityTravler/sandbox,False,-,0,0,0
5CityTravler,613149673,2014-06-16T14:43:39Z,User:5CityTravler/sandbox,False,-,0,0,0
5CityTravler,613149750,2014-06-16T14:44:06Z,User:5CityTravler/sandbox,False,-,0,0,0

Gcarrion70,609244944,2014-05-19T14:47:10Z,User:Gcarrion70/sandbox,False,-,0,0,0
Gcarrion70,609247462,2014-05-19T15:09:10Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609248133,2014-05-19T15:14:59Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609248793,2014-05-19T15:20:52Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609251318,2014-05-19T15:43:52Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609253615,2014-05-19T16:02:22Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609254876,2014-05-19T16:12:51Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609256088,2014-05-19T16:23:12Z,User:Gcarrion70,False,-,0,0,0
Gcarrion70,609257361,2014-05-19T16:33:26Z,User:Gcarrion70,False,-,0,0,0

Ndrgnv90,608413980,2014-05-13T17:24:48Z,User:Ndrgnv90,False,-,0,0,0
Ndrgnv90,608414206,2014-05-13T17:26:34Z,User:Ndrgnv90,False,-,0,0,0
Ndrgnv90,624309239,2014-09-05T16:52:18Z,Draft:Queenax,False,-,0,0,0

FMrz,609722637,2014-05-22T21:08:12Z,Talk:USA Freedom Act,True,2014-06-21T04:19:15Z,0,0,0
FMrz,609722665,2014-05-22T21:08:24Z,Talk:USA Freedom Act,True,2014-06-21T04:19:15Z,0,0,0
FMrz,609723050,2014-05-22T21:11:48Z,Talk:USA Freedom Act,True,2014-06-21T04:19:15Z,0,0,0
FMrz,621231017,2014-08-14T16:35:19Z,Grand Ethiopian Renaissance Dam,False,-,0,0.292556491154,0
FMrz,629954261,2014-10-17T07:04:07Z,High beta fusion reactor,False,-,0,0.0316455698948,0
FMrz,629954303,2014-10-17T07:04:42Z,User:FMrz,False,-,0,0,0
FMrz,630223849,2014-10-19T11:05:28Z,User talk:FMrz,False,-,0,0,0

Brainwashed Slave,610740604,2014-05-30T04:12:08Z,Assassin's Creed (book series),False,-,0,0.544878892374,0
Brainwashed Slave,610741079,2014-05-30T04:19:12Z,Texarkana Symphony Orchestra,False,-,0,0.287409273393,0
Brainwashed Slave,610741383,2014-05-30T04:22:55Z,User:Brainwashed Slave,False,-,0,0,0
Brainwashed Slave,610741855,2014-05-30T04:30:02Z,World of Tanks,True,2014-05-30T04:30:05Z,1,0.26018639333,0
Brainwashed Slave,610741928,2014-05-30T04:30:57Z,User talk:Brainwashed Slave,True,2014-06-06T06:41:09Z,0,0,0

Mya2ru,609899171,2014-05-24T04:13:43Z,User:Mya2ru,False,-,0,0,0
Mya2ru,612481401,2014-06-11T10:44:08Z,Smeshariki RU,False,-,0,0,0
Mya2ru,612481426,2014-06-11T10:44:28Z,Smeshariki RU,False,-,0,0.0829442173771,0
Mya2ru,612481537,2014-06-11T10:45:52Z,Smeshariki RU,False,-,0,0.384852957491,0
Mya2ru,612481573,2014-06-11T10:46:20Z,Smeshariki RU,False,-,0,0.0829442173771,0
Mya2ru,612481868,2014-06-11T10:49:38Z,Barash,False,-,0,0.219086116638,0
Mya2ru,612482117,2014-06-11T10:52:26Z,Bibi (smeshariki),False,-,0,0,0
Mya2ru,612482158,2014-06-11T10:52:59Z,Bibi (smeshariki),False,-,0,0.157625861605,0
Mya2ru,612482177,2014-06-11T10:53:17Z,Bibi (smeshariki),False,-,0,0.0829442173771,0
Mya2ru,612482205,2014-06-11T10:53:31Z,Bibi (smeshariki),False,-,0,0.0829442173771,0
Mya2ru,612482330,2014-06-11T10:54:54Z,Bibi (smeshariki),False,-,0,0.384852957491,0
Mya2ru,612754657,2014-06-13T11:21:04Z,MediaWiki talk:Permissionserrors,False,-,0,0,0
Mya2ru,612754766,2014-06-13T11:22:39Z,MediaWiki talk:Permissionserrors,False,-,0,0,0
Mya2ru,612754997,2014-06-13T11:25:54Z,MediaWiki talk:Permissionserrors,False,-,0,0,0
Mya2ru,612755091,2014-06-13T11:27:12Z,MediaWiki talk:Permissionserrors,True,2014-06-13T11:42:53Z,0,0,0
Mya2ru,612755248,2014-06-13T11:29:19Z,MediaWiki talk:Permissionserrors,True,2014-06-13T11:42:53Z,0,0,0
Mya2ru,612776895,2014-06-13T15:12:14Z,Talk:Windows NT 5.0,False,-,0,0,0
Mya2ru,612977066,2014-06-15T05:59:26Z,Krosh,False,-,0,0,0
Mya2ru,612977151,2014-06-15T06:01:02Z,Korsh,False,-,0,0,0
Mya2ru,613889579,2014-06-22T03:43:13Z,Microsoft Office,True,2014-06-22T09:53:15Z,0,0.0910401753039,0
Mya2ru,620488538,2014-08-09T10:47:21Z,Windows,True,2014-08-09T12:24:43Z,0,0.0116009445151,0

Farrda,607485302,2014-05-07T14:48:53Z,Kamaz Typhoon,False,-,0,0,0
Farrda,607485773,2014-05-07T14:52:48Z,Kamaz Typhoon,False,-,0,0.117740830351,0
Farrda,607485831,2014-05-07T14:53:17Z,Ural Typhoon,False,-,0,0.143809917532,0
Farrda,607485896,2014-05-07T14:53:52Z,Ural Typhoon,False,-,0,0.137051292575,0
Farrda,607486009,2014-05-07T14:55:02Z,MRAP,False,-,0,0.143809917532,0
Farrda,607488073,2014-05-07T15:11:30Z,Kamaz Typhoon,False,-,0,0.391026361931,0
Farrda,607489575,2014-05-07T15:22:55Z,Kamaz Typhoon,False,-,0,0.182276424717,0
Farrda,607489633,2014-05-07T15:23:24Z,Kamaz Typhoon,False,-,0,0.0829442173771,0
Farrda,607489709,2014-05-07T15:23:55Z,Kamaz Typhoon,False,-,0,0.247312018968,0
Farrda,607512128,2014-05-07T18:05:07Z,Ural Typhoon,False,-,0,0.117740830351,0
Farrda,607512245,2014-05-07T18:05:54Z,Kamaz Typhoon,False,-,0,0.182276424717,0
Farrda,607512442,2014-05-07T18:07:24Z,Ural Typhoon,False,-,0,0.137051292575,0
Farrda,607512872,2014-05-07T18:10:27Z,Ural Typhoon,False,-,0,0.157625861605,0
Farrda,607514649,2014-05-07T18:23:19Z,Kamaz Typhoon,False,-,0,0.343891493449,0
Farrda,607523280,2014-05-07T19:24:29Z,Typhoon (AFV family),False,-,0,0,0
Farrda,607523440,2014-05-07T19:25:45Z,Typhoon (AFV family),False,-,0,0.099481411429,0
Farrda,607524553,2014-05-07T19:33:36Z,Typhoon (AFV family),False,-,0,0.157625861605,0
Farrda,607524700,2014-05-07T19:34:37Z,Typhoon (AFV family),False,-,0,0.247312018968,0
Farrda,607524760,2014-05-07T19:34:56Z,Typhoon (AFV family),False,-,0,0.0829442173771,0
Farrda,607535422,2014-05-07T20:54:05Z,User:Farrda,False,-,0,0,0
Farrda,607537201,2014-05-07T21:07:38Z,Typhoon (AFV family),False,-,0,0.182276424717,0
Farrda,607537253,2014-05-07T21:07:58Z,Typhoon (AFV family),False,-,0,0.112345863622,0
Farrda,607537597,2014-05-07T21:10:30Z,Typhoon (AFV family),False,-,0,0.157625861605,0
Farrda,607537722,2014-05-07T21:11:34Z,Typhoon (AFV family),False,-,0,0.0829442173771,0
Farrda,608982881,2014-05-17T17:26:36Z,Buffalo (mine protected vehicle),False,-,0,0.0460009775242,0
Farrda,610237730,2014-05-26T18:12:53Z,Cougar (vehicle),False,-,0,0.0460009775242,0
Farrda,610238077,2014-05-26T18:15:40Z,Ural Typhoon,False,-,0,0.0378696478401,0
Farrda,610238579,2014-05-26T18:19:06Z,Template:MRAP vehicles,False,-,0,0,0
Farrda,628644382,2014-10-07T13:30:45Z,List of military aircraft of the Soviet Union and the CIS,False,-,0,0.0316455698948,0

Anselmikus,607548703,2014-05-07T22:41:40Z,User:Anselmikus,False,-,0,0,0
Anselmikus,618302878,2014-07-24T17:58:48Z,User:Anselmikus,False,-,0,0,0
Anselmikus,621792790,2014-08-18T16:51:42Z,User:Anselmikus,False,-,0,0,0
Anselmikus,621794265,2014-08-18T17:04:37Z,User:Anselmikus,False,-,0,0,0
Anselmikus,626931870,2014-09-24T19:04:05Z,Bad Tölz-Wolfratshausen,False,-,0,0.359853512031,0
Anselmikus,626931961,2014-09-24T19:04:50Z,Bad Tölz-Wolfratshausen,False,-,0,0.177555173925,0

BiBi242,610051790,2014-05-25T09:49:09Z,Wikipedia:Tutorial/Editing/sandbox,True,2014-05-25T10:34:59Z,0,0,0
