username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER

Lironwiki,547104752,2013-03-26T18:26:54Z,User:Lironwiki/sandbox,False,-,0,0,0
Lironwiki,547105188,2013-03-26T18:29:52Z,User:Lironwiki,False,-,0,0,0

Editor11223344,546325209,2013-03-22T16:34:03Z,Royal Wootton Bassett Academy,True,2013-03-22T16:34:41Z,0,0.24268775262,0
Editor11223344,546325788,2013-03-22T16:37:16Z,User talk:Philip Trueman,False,-,0,0,0
Editor11223344,546326417,2013-03-22T16:40:26Z,Pornhub,True,2013-03-22T16:42:20Z,0,0.773993549732,0
Editor11223344,546326707,2013-03-22T16:41:50Z,Pornhub,True,2013-03-22T16:42:20Z,0,0.235772168942,0
Editor11223344,546326923,2013-03-22T16:42:41Z,Pornhub,True,2013-03-22T16:43:12Z,0,0.642676510727,0

Illustrator lambert,542198490,2013-03-05T12:31:39Z,User:Illustrator lambert,False,-,0,0,0

AshleyEN,547350686,2013-03-27T23:46:49Z,User talk:Gingercoons,False,-,0,0,0
AshleyEN,547350964,2013-03-27T23:49:16Z,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,False,-,0,0,0
AshleyEN,547351083,2013-03-27T23:50:15Z,User:AshleyEN,False,-,0,0,0
AshleyEN,547357814,2013-03-28T00:43:51Z,User:AshleyEN,False,-,0,0,0
AshleyEN,547363076,2013-03-28T01:23:01Z,Talk:Smilodontini,False,-,0,0,0
AshleyEN,547375166,2013-03-28T03:01:31Z,User:AshleyEN/sandbox,False,-,0,0,0
AshleyEN,547375782,2013-03-28T03:06:18Z,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,False,-,0,0,0
AshleyEN,547375863,2013-03-28T03:06:59Z,User:AshleyEN/sandbox,False,-,0,0,0
AshleyEN,547376356,2013-03-28T03:10:37Z,User:AshleyEN/sandbox,False,-,0,0,0
AshleyEN,547376546,2013-03-28T03:12:22Z,Eukanuba,False,-,0,0.10755140462,0
AshleyEN,547376901,2013-03-28T03:15:31Z,Talk:Eukanuba,False,-,0,0,0

Ehhetv,547621867,2013-03-29T14:16:06Z,List of tallest buildings in the Baltic states,False,-,0,0.0761390710635,0
Ehhetv,547624113,2013-03-29T14:31:02Z,List of tallest buildings in the Baltic states,False,-,0,0.216530621811,0
Ehhetv,548027278,2013-03-31T19:34:02Z,Estonian Song Festival,False,-,0,0.102201435847,0
Ehhetv,549687142,2013-04-10T14:29:32Z,Baltic states,False,-,0,0.0316455698948,0
Ehhetv,555259878,2013-05-15T19:45:43Z,Tallinn,False,-,0,0,0
Ehhetv,555260280,2013-05-15T19:48:47Z,Baltic states,False,-,0,0,0
Ehhetv,559895111,2013-06-14T16:18:52Z,Estonia,True,2013-06-14T16:23:02Z,0,0.100833280716,0
Ehhetv,559895726,2013-06-14T16:24:14Z,Estonia,True,2013-06-14T16:25:29Z,0,0.0818103647212,0
Ehhetv,559896620,2013-06-14T16:32:02Z,Estonia,True,2013-06-14T16:36:58Z,0,0.0583595775292,0
